transactionID,commissionType,itemNo,listPrice,lineDiscount,CommRate,CommEmplId,CommEmplType,mkupStoreQty,approvalTime,discountType,operatorId,altPhoneNumber,transactionType,transactionSubType,rentalId,discountAmount,discountConversion,CommsaleAmt1,CommsaleAmt2,CommsaleAmt3,description1,description2,description3,markDown1,markDown2,markDown3,commEmplPercentUsed,firstName,lastName,phone,tranDate,taxAmt,svChanged1,svChanged2,svChanged3,longMrkdn1,longMrkdn2,longMrkdn3,type,auditFlag,certNo,voidReason,returnTrans,ccName,r2rReserNo,shipMethod,authTerminalId,shipComment,shipFName,shipLName,shipAddr,shipCity,shipState,shipZip,shipDate,mbaOrderId,handTktNo,timeOut,timeIn,timeDone,attemptType,attemptAmt,acctMethod,authMethod,giftCertControlNum,maskedAcctNo,shipCarrier1,shipCarrier2,shipCarrier3,shipTrackNo1,shipTrackNo2,shipTrackNo3,signMethod,pfPoints,likeTenderOverrideMgrId,pfFriendId,ercptEmail,couponCode1,couponCode2,couponCode3,discountPodType1,discountPodType2,discountPodType3,discountPodAmt1,discountPodAmt2,discountPodAmt3,discountReasonCode1,discountReasonCode2,discountReasonCode3,discountReasonText,promosId1,promosId2,promosId3,inAdditionToMrkdn1,inAdditionToMrkdn2,inAdditionToMrkdn3,discCnvMrkdn1,discCnvMrkdn2,discCnvMrkdn3,reservation1,reservation2,reservation3,advertCode,corpAcctNo,discountEmployeeId,employeeId,emLastName,emFirstName
4200*97*5826,MTR1,35971597,90,56.05,0.056,570347,TMW*CONS*SALECNS,1,10:06:06 PM,13,642792,948 636 6590,VSAL,CF.CANCEL,12851068,9,1,161.77,190.16,187.55,nullam orci,nascetur ridiculus mus,ipsum primis,19.95,192.09,189.58,100,Roosevelt,Chimenti,570-638-6508,180343,4.8,88.07,347.54,151.45,64.63,358.7,96.3,CASH,D.D.,1735635092672567,,5190*58*5697,ZIA BELCHAM,183268354,Ground,2614,26513,ZIA,BELCHAM,5 Dunning Pass,Baltimore,Maryland,968,180557,854514937*5,1297,3:26 AM,8:23 AM,4:12 PM,BCRD,64.53,5,E,,334011******8730,UPS,UPS,UPS,972658116096,422708276763,1317438663233,P,159,1189467,,lstoakfd@cdc.gov,KVJI674764795934,WISO850398463361,YGMH914074631591,$,%,$,25.9,18.65,25.52,1,1,1,,MMTY,MMUU,ANUB,1,1,1,1,1,1,216061402,965588400,959459384,,,1931901,1066054,Lassetter,Gery
2718*33*4464,MTR1,37771465,172,98.04,0.581,311404,TMW*CONS*SALECNS,1,10:25:20 PM,13,694732,800 917 2587,VSAL,CF.CANCEL,31382746,2,1,109.92,112.56,138.37,magna at,pede posuere,vel augue vestibulum ante,190.47,191.77,187.93,100,Baxter,Moulden,573-182-2711,180764,2.3,74.7,341.38,184.24,10.53,58.32,58.59,BCRD,D.D.,1721508906101928,,6830*70*7466,LYNETT WINCHESTER,213119786,Ground,1457,23086,LYNETT,WINCHESTER,8852 Artisan Center,Philadelphia,Pennsylvania,97608,180794,757549422*7,1122,5:18 PM,11:36 PM,12:27 PM,AMEX,50.96,5,E,,135799******9454,UPS,UPS,UPS,381473086323,500275810351,1258928206795,P,79,1652057,,fcolumbinefe@comsenz.com,QLJT376390007027,GPIA813318112145,NHAC757780951714,%,%,%,16.84,22.43,12.06,1,1,1,,MMUV,MMUK,MMTY,1,1,1,1,1,1,786172263,215435933,731855604,,,1908166,1209351,Delahunty,Cletis
3738*91*6292,MTR1,18316048,185,14.18,0.302,494656,TMW*CONS*SALECNS,1,8:33:18 PM,13,642719,289 116 5168,VSAL,CF.CANCEL,31415888,13,1,92.65,28.55,100.87,eget orci vehicula,velit nec nisi,eu est,24.36,126.32,191.26,100,Elizabeth,Sunter,646-648-5913,180973,11.6,329.79,208.93,82.48,238.08,325.63,40,AMEX,D.D.,2250690256979298,,9994*75*9600,ROBERTA CHARD,692435820,Ground,2077,25700,ROBERTA,CHARD,1532 Springview Pass,Torrance,California,85588,180523,101326795*9,2710,10:47 AM,5:44 PM,7:02 AM,BCRD,179.25,5,E,,695131******8287,UPS,UPS,UPS,615514273050,888770720949,1583099923998,E,186,1111753,,oarmellff@theglobeandmail.com,NMKB803591046264,NFZJ203966296476,ZAQI487135917330,$,%,%,26.49,29.06,11.33,1,1,1,,ANUA,ANUB,MMTY,1,1,1,1,1,1,390649963,959459384,830620884,,,1734355,1601754,Eliasson,Rafaello
6316*63*8544,MTR1,17884824,59,41.62,0.828,973843,TMW*CONS*SALECNS,1,8:42:04 PM,13,308956,791 778 1538,VSAL,CF.CANCEL,43773962,15,1,68,135.88,147.33,mauris laoreet ut rhoncus,cubilia curae mauris,dapibus at diam,74.88,33.77,67.86,100,Ardra,Paudin,171-428-9908,180670,7.9,375.34,17.37,174.48,151.77,179.29,57.52,AMEX,D.D.,2938229805190767,,9506*84*5185,MANDI LONDER,884886572,UNDA,1062,24440,MANDI,LONDER,2 Anhalt Point,Tallahassee,Florida,13,180715,521694702*3,1899,5:28 PM,12:08 PM,3:39 PM,AMEX,108.26,5,E,,327858******5387,UPS,UPS,UPS,191448388889,36241790628,1251902230436,E,23,1571268,,bmeneelyfg@earthlink.net,GVAY560711263894,UMVJ580374888756,RJZE906329490024,$,%,$,19.21,25.42,15.05,1,1,1,,ANUA,MMTY,ANUA,1,1,1,1,1,1,707917850,731855604,942608120,,,1643508,1588374,Sidery,Annabella
8502*12*6482,MTR1,32654803,45,27.57,0.639,774413,TMW*CONS*SALECNS,1,8:01:41 AM,13,412580,883 823 8525,VSAL,CF.CANCEL,21025403,13,1,102.79,36.37,131.73,lorem id ligula,elementum eu interdum,curae mauris,158.07,68.87,91.49,100,Virge,Weldrake,357-443-2487,180922,7.3,340.22,254.02,173.07,96.75,43.48,53.88,CASH,D.D.,2691863339020278,,1662*48*2681,MADGE BEDDARD,155057247,UNDA,2287,23587,MADGE,BEDDARD,51232 Buena Vista Way,Des Moines,Iowa,86010,180440,204111005*1,1187,9:45 PM,3:21 AM,6:40 AM,CASH,145.85,5,E,,393003******2010,UPS,UPS,UPS,149454090742,711431779924,1540158081793,P,100,1940818,,uvolettfh@bbb.org,RFAI691275444279,LYVQ362373894326,OSDF829598560880,%,$,$,21.79,15.96,27.03,1,1,1,,MMTY,ANUB,ANUB,1,1,1,1,1,1,898297064,830620884,57976265,,,1088916,1856614,Kovelmann,Kath
1670*56*9689,MTR1,42512221,150,97.51,0.518,843120,TMW*CONS*SALECNS,1,7:17:20 PM,13,445863,568 139 2762,VSAL,CF.CANCEL,16276683,9,1,195.3,132.46,181.55,quam fringilla rhoncus mauris,nec nisi vulputate nonummy,curabitur at ipsum ac,184.68,24.39,52.37,100,Stevy,Brandreth,845-984-6517,180043,8.6,226.27,228.6,126.37,149.51,17.74,82.99,BCRD,D.D.,1443667874993042,,9933*62*4638,CLETIS MATTIAZZI,341393502,Ground,1017,24231,CLETIS,MATTIAZZI,7 Florence Hill,Charlotte,North Carolina,56998,180554,223471933*8,1170,4:12 PM,8:03 PM,9:09 PM,AMEX,184.61,5,E,,324027******2036,UPS,UPS,UPS,395397447578,47584948602,1242257447164,P,20,1225339,,moldershawfi@ameblo.jp,GNYE907247973271,VCQD367081477051,GYVL836033431603,%,%,$,12.78,26.38,18.39,1,1,1,,MMUV,MMUV,ANUB,1,1,1,1,1,1,783857281,942608120,62051559,,,1941547,1878277,Brower,Esther
6564*19*3274,MTR1,40234204,141,72.03,0.019,296696,TMW*CONS*SALECNS,1,6:38:40 AM,13,947247,185 889 0713,VSAL,CF.CANCEL,35257331,4,1,179.34,155.14,51.58,hendrerit at,lacus at turpis donec,justo in,148.12,34.58,30.12,100,Dacy,Burland,711-070-5227,180674,2.5,26.1,79.73,183.5,55.99,19.89,130.63,AMEX,D.D.,1008647641229282,,8867*78*3510,DELMER BLINERMAN,148724462,Ground,2561,25122,DELMER,BLINERMAN,60309 Killdeer Crossing,Raleigh,North Carolina,34093,180578,454697344*5,2615,9:31 AM,8:01 AM,11:08 PM,AMEX,155.39,5,E,,188802******4597,UPS,UPS,UPS,114803038711,620576979758,1191880338450,E,46,1405054,,pgivenfj@gizmodo.com,XQFV327218723712,NMFX298662449248,YAPZ133491542138,%,$,%,22.39,10.67,25.82,1,1,1,,ANUB,MMUV,MMTY,1,1,1,1,1,1,44781314,57976265,539334520,,,1180145,1793774,Haglinton,Dennie
6222*28*7815,MTR1,25461408,181,40.18,0.542,989892,TMW*CONS*SALECNS,1,6:11:33 AM,13,929268,993 441 1860,VSAL,CF.CANCEL,24886947,4,1,109.48,26.01,20.33,sapien quis,nullam orci,vulputate elementum nullam varius,102.15,61.31,118.93,100,Dev,Lyddiard,605-581-9629,180347,6.4,39.3,296.15,128.59,326.4,230.13,96.14,CASH,D.D.,1120853546405441,,7596*51*1470,OSGOOD WATKINSON,320837262,UNDA,1768,23496,OSGOOD,WATKINSON,50641 Lakeland Pass,Austin,Texas,86962,180907,232285718*7,1873,5:27 AM,3:56 PM,4:20 AM,CASH,193.84,5,E,,302576******5766,UPS,UPS,UPS,869383153357,459835013715,1851139746403,E,161,1237651,,achaddockfk@ustream.tv,CITA384362863908,LBJD125629659649,CGZL696409390343,%,%,%,18.81,15.51,16.12,1,1,1,,MMTY,MMTY,ANUA,1,1,1,1,1,1,237960646,62051559,758078670,,,1512044,1004843,Bubb,Bobby
5301*10*4086,MTR1,27405000,126,68.79,0.583,745596,TMW*CONS*SALECNS,1,3:07:33 PM,13,925835,961 802 7964,VSAL,CF.CANCEL,40329510,8,1,60.19,177.79,49.24,vel sem sed,et ultrices,molestie sed,45.13,19.07,49.74,100,Lari,Spadaro,442-892-5777,180230,10.6,119.63,339.94,150.18,285.08,134.92,113.43,AMEX,D.D.,2725987827631058,,3894*35*3575,GAYLENE LORRAINE,285104304,UNDA,1149,23712,GAYLENE,LORRAINE,74 Victoria Circle,Fargo,North Dakota,75600,180303,291665947*5,2924,6:50 PM,10:44 AM,3:36 PM,AMEX,46.26,5,E,,100338******2100,UPS,UPS,UPS,792593783882,186432865286,1237697698580,E,148,1583283,,ccardenosofl@ucoz.com,HMNF595391871031,BWPM145558627424,JWNY999353033605,%,%,$,23.06,22.9,28.66,1,1,1,,MMTY,ANUB,MMTY,1,1,1,1,1,1,895021168,539334520,197201002,,,1628002,1024877,Rodrig,Robinet
5551*22*5912,MTR1,36969872,170,74.51,0.972,358649,TMW*CONS*SALECNS,1,4:29:31 PM,13,779007,779 811 0077,VSAL,CF.CANCEL,22032549,7,1,60.47,53.72,163.9,porttitor lorem id ligula,lectus in quam,hac habitasse,91.19,198.17,191.78,100,Melamie,Morman,336-587-0265,180649,4.7,146.06,363.42,120.38,379.85,312.29,98.21,CASH,D.D.,2597971720349421,,1287*97*8369,ADOLPHUS MONTAGUE,804298102,Ground,2364,24206,ADOLPHUS,MONTAGUE,037 Fulton Court,Seattle,Washington,96211,180286,198821628*5,1687,9:19 PM,12:49 AM,4:41 AM,AMEX,88.9,5,E,,274977******9791,UPS,UPS,UPS,328368921538,509386611484,1401485861297,P,135,1550525,,lmiddlemistfm@nasa.gov,AEPK851497996118,IFED615637002597,YSHD874214601608,%,$,%,19.8,10.21,21.03,1,1,1,,MMTY,ANUB,MMTY,1,1,1,1,1,1,816918742,758078670,406182064,,,1561754,1689458,Girardy,Kali
7169*92*1304,MTR1,32924036,155,56.12,0.226,185872,TMW*CONS*SALECNS,1,6:16:10 PM,13,185120,669 398 7354,VSAL,CF.CANCEL,10345762,9,1,116.63,20.57,15.57,phasellus in,in consequat,integer ac,103.27,94.05,92.09,100,Worthy,Abbatucci,632-923-2098,180282,3.2,68.2,190.61,132.5,281.58,299.82,137.27,AMEX,D.D.,2731417690241146,,5332*55*8566,JARED DANSON,144325367,Ground,1765,23434,JARED,DANSON,3 Myrtle Street,Peoria,Illinois,64917,180263,315052237*6,1509,7:27 PM,3:11 AM,1:46 AM,BCRD,80.42,5,E,,323476******8649,UPS,UPS,UPS,210178323607,326111804673,1309864475815,E,114,1096484,,mscholardfn@php.net,LWHV257297982251,NZDW293728079967,FWSC016583613221,$,$,$,10.33,24.41,11.92,1,1,1,,ANUB,MMTY,MMTY,1,1,1,1,1,1,585093432,197201002,857121193,,,1296955,1892452,Brumble,Ginelle
7655*47*4406,MTR1,19670460,59,18.39,0.944,466190,TMW*CONS*SALECNS,1,7:30:33 PM,13,854989,383 633 0593,VSAL,CF.CANCEL,21386156,11,1,119.13,72.77,159.29,consequat nulla nisl,risus dapibus,lorem ipsum,189.91,164.8,146.22,100,Tamiko,O'Mailey,722-728-6837,180425,5.8,109.37,80.49,78.15,163.31,393.13,126.68,AMEX,D.D.,1352564592572823,,8044*34*8326,CAL CASTLEDINE,979507507,Ground,1227,24048,CAL,CASTLEDINE,80601 Shopko Way,Washington,District of Columbia,34437,180099,187913472*7,1280,11:42 PM,10:08 PM,1:01 AM,CASH,136.7,5,E,,834473******1373,UPS,UPS,UPS,123269415600,794870361668,1567991100587,P,170,1859973,,colandfo@a8.net,SFUM702374399525,HMTS598658625307,IBFV189336305787,$,$,%,10.6,20.48,22.35,1,1,1,,MMTY,ANUB,ANUB,1,1,1,1,1,1,531828522,406182064,67933350,,,1220089,1504249,Schwanden,Averill
1316*28*4558,MTR1,35417062,63,8.84,0.362,660600,TMW*CONS*SALECNS,1,6:16:44 AM,13,486177,644 133 0742,VSAL,CF.CANCEL,46235876,3,1,99.95,46.35,153.91,sit amet,suspendisse potenti,dictumst morbi,133.23,74.93,43.96,100,Lucien,Mishow,896-102-5456,180074,2.6,109.17,299.31,131.64,380.93,86.21,171.72,AMEX,D.D.,1158145940315897,,5320*40*8193,MALLORY DUCK,937524195,UNDA,1881,25083,MALLORY,DUCK,80 Gina Street,Oxnard,California,15253,180155,346971451*7,2097,4:46 PM,8:58 AM,4:52 PM,CASH,143.62,5,E,,982344******7167,UPS,UPS,UPS,786029140425,770099047807,1863197627387,P,165,1810093,,vliepmannfp@dmoz.org,NFAZ718491292192,GZXW773790989770,YKWZ135278183480,$,%,%,18.93,26.97,13.89,1,1,1,,ANUB,MMTY,MMUV,1,1,1,1,1,1,805199979,857121193,980246380,,,1103446,1774862,Aleksic,Major
4811*66*3548,MTR1,49563132,22,3.96,0.761,484269,TMW*CONS*SALECNS,1,7:09:39 PM,13,194844,335 322 6018,VSAL,CF.CANCEL,22233172,6,1,73.26,185.67,185.56,orci vehicula condimentum curabitur,vitae quam suspendisse,justo in hac habitasse,192.76,114.52,133.03,100,Malcolm,Jirasek,739-680-6441,180324,3.8,162.9,30.18,72.46,192.45,164.75,56.4,CASH,D.D.,1268637196162273,,1160*43*1537,HELGA GIERARDI,626410084,Ground,2678,26482,HELGA,GIERARDI,705 Hoffman Alley,Spring,Texas,54359,180463,547092755*5,2136,12:02 PM,1:51 PM,12:15 AM,CASH,65.36,5,E,,278947******1965,UPS,UPS,UPS,478016261079,758873662500,1445610725114,P,80,1600031,,hdryburghfq@delicious.com,NMYZ600721835110,ONPX371514807689,EFQT224882038156,$,%,$,25.05,22.09,22.29,1,1,1,,MMTY,ANUB,MMTY,1,1,1,1,1,1,140447724,67933350,534967763,,,1051764,1283817,Chart,Keven
3641*78*4937,MTR1,28936922,113,76.26,0.751,897054,TMW*CONS*SALECNS,1,2:12:00 AM,13,844402,602 979 6937,VSAL,CF.CANCEL,10964865,3,1,56.17,59.88,117.68,vel ipsum,turpis donec posuere metus,consequat morbi a,27.65,72.32,13.54,100,Cassey,Dunkerley,823-512-4498,180934,7.6,14.99,274.26,10.69,302.61,15.24,17.45,CASH,D.D.,2186157214686379,,9400*43*9451,BLANCHA CRONIN,412933490,Ground,1612,23022,BLANCHA,CRONIN,27 Johnson Way,Fullerton,California,77807,180950,923325248*8,1364,2:06 AM,10:22 AM,8:08 PM,AMEX,82.23,5,E,,801106******3722,UPS,UPS,UPS,39871616344,425287773664,1869198392289,P,28,1580176,,sleballfr@tinyurl.com,DPHV922046829365,TBOW324147208488,ZEUB865053613553,%,%,$,29.52,11.71,11.7,1,1,1,,ANUA,MMTY,MMTY,1,1,1,1,1,1,224290247,980246380,20330906,,,1208010,1355149,Licciardo,Britney
6882*33*5655,MTR1,43816117,198,31.38,0.512,236396,TMW*CONS*SALECNS,1,7:49:17 PM,13,856652,303 144 8952,VSAL,CF.CANCEL,40686199,14,1,143.82,159.42,143.34,vestibulum ante ipsum primis,ligula vehicula,vel nisl,157.83,108.45,179.08,100,Estella,Licence,306-606-0285,180907,6.4,260.34,317.47,74.08,168.7,101.19,96.47,AMEX,D.D.,2235231965090875,,9618*50*8700,KORELLA SHADRACH,262639031,UNDA,1594,23149,KORELLA,SHADRACH,48784 Claremont Circle,San Francisco,California,17048,180290,813458415*4,2370,6:58 PM,7:37 PM,6:21 PM,AMEX,191.67,5,E,,102358******1964,UPS,UPS,UPS,42090892561,937360607998,1246193585028,E,36,1690498,,asiretfs@wordpress.org,HKCV193034447863,YFAW945723742820,PKMR084246781441,$,$,%,29,13.4,22.14,1,1,1,,ANUB,MMTU,MMUV,1,1,1,1,1,1,439996768,534967763,873834384,,,1417884,1092194,Gofton,Sophi
5400*90*7594,MTR1,33872380,88,42.75,0.417,852946,TMW*CONS*SALECNS,1,2:17:50 AM,13,653577,393 851 8177,VSAL,CF.CANCEL,14502172,14,1,31.61,102.51,105.86,nec condimentum neque,interdum mauris ullamcorper,blandit non interdum,28.67,53.37,21.93,100,Reggi,Riddles,479-656-6610,180892,10.4,323.49,135.8,100.56,234.7,368.91,31.29,BCRD,D.D.,2234292775233034,,6305*37*6090,LUISE TRAVIS,777773173,Ground,1385,26105,LUISE,TRAVIS,54827 Ramsey Center,Carol Stream,Illinois,84959,180492,631676094*3,1183,10:51 PM,12:41 AM,1:16 PM,CASH,72.55,5,E,,261338******6304,UPS,UPS,UPS,736146521516,312058385704,1543219531072,P,177,1394480,,mmatteauft@twitpic.com,MCEO882080447855,FUEX374363785957,CXGI064442371886,$,%,$,24.57,19.67,14.8,1,1,1,,MMTY,MMTY,MMTY,1,1,1,1,1,1,514380903,20330906,404085182,,,1478716,1360339,Volk,Terra
9521*49*5489,MTR1,34397192,45,90.56,0.582,967801,TMW*CONS*SALECNS,1,1:53:47 PM,13,586762,597 819 9492,VSAL,CF.CANCEL,47829964,8,1,128.18,62.39,89.96,consequat dui,in leo maecenas pulvinar,ullamcorper purus sit,35.84,12.62,111.64,100,Reube,Gotthard.sf,468-539-3490,180856,11.7,398.94,281.25,182.57,353.57,303.29,12.74,CASH,D.D.,1836334158787127,,1354*39*9773,HESTER DUSTING,706421178,UNDA,1301,26882,HESTER,DUSTING,1 Autumn Leaf Circle,Dayton,Ohio,17458,180009,978331598*8,2836,1:44 PM,6:09 PM,1:23 AM,CASH,14.87,5,E,,698157******3638,UPS,UPS,UPS,855205781683,195924698006,1623222315034,P,146,1312464,,afarryfu@tiny.cc,WDZH017191795126,YRMN604559510527,FXWS484593874862,%,$,%,20.74,25.93,10.07,1,1,1,,MMUV,MMTY,MMTY,1,1,1,1,1,1,974164402,873834384,207138549,,,1813769,1990653,Soper,Beau
4347*46*7780,MTR1,29223795,135,99.23,0.354,862394,TMW*CONS*SALECNS,1,6:37:58 AM,13,603527,515 306 5781,VSAL,CF.CANCEL,46873623,6,1,61.47,33.85,108.77,platea dictumst,sed nisl nunc rhoncus,eleifend donec ut,24.43,92.12,100.72,100,Cchaddie,Argontt,547-603-3562,180455,4.5,305.25,323.16,57.08,345.01,161.73,29.77,BCRD,D.D.,1411849274602255,,9672*16*8825,ALANO FARDY,451654453,UNDA,2251,25054,ALANO,FARDY,894 Green Street,Salem,Oregon,84626,180450,675253170*6,1682,9:27 PM,5:30 AM,7:59 PM,AMEX,22.12,5,E,,539114******1311,UPS,UPS,UPS,591875773520,402776588457,1318761780154,E,149,1389316,,adybellfv@boston.com,BQEH768899580654,RZYJ854574180865,BAEX822100405735,%,%,$,25.56,12.41,26.26,1,1,1,,MMTY,MMTY,MMTY,1,1,1,1,1,1,455441591,404085182,809348527,,,1317751,1896313,Warhurst,Eileen
5278*98*8553,MTR1,19679070,77,9.54,0.327,275467,TMW*CONS*SALECNS,1,3:12:33 AM,13,125437,588 645 8645,VSAL,CF.CANCEL,44028241,3,1,59.43,106.34,198.37,a libero,adipiscing lorem,lectus in,36.98,157.04,178.38,100,Asa,Yeatman,397-442-2422,180160,5.8,373.91,59.09,157.37,68.47,45.16,36.42,CASH,D.D.,1688837536246075,,8115*32*6540,ZEBADIAH GILCRIST,360990899,Ground,2464,25146,ZEBADIAH,GILCRIST,2 Southridge Alley,Waltham,Massachusetts,67056,180693,719657832*1,1360,2:46 AM,8:22 AM,5:22 PM,AMEX,39.95,5,E,,256794******9418,UPS,UPS,UPS,289431413711,957073798895,1810415066920,E,78,1151898,,nroscowfw@twitpic.com,IJGZ699296699254,VWDA246424280714,JVBT332910216695,$,%,$,10.18,15.97,26.92,1,1,1,,MMTY,MMTY,ANUB,1,1,1,1,1,1,169730936,207138549,822744201,,,1415756,1547865,Travis,Liv
1776*97*7804,MTR1,39599971,157,21.82,0.099,734472,TMW*CONS*SALECNS,1,11:13:30 AM,13,393306,593 115 9107,VSAL,CF.CANCEL,17521838,15,1,67.63,117.93,190.62,eu tincidunt in leo,turpis sed ante,vestibulum vestibulum ante ipsum,86.21,83.28,107.3,100,Leonore,Joselin,302-876-3505,180392,1.7,55.5,49.43,63.18,134.6,23.77,98.05,AMEX,D.D.,2517975020189531,,7323*20*1443,STANDFORD WOOLSTON,564797465,Ground,2644,26193,STANDFORD,WOOLSTON,8386 Warner Place,Atlanta,Georgia,87483,180322,238736431*4,1054,7:58 PM,9:52 AM,10:37 AM,BCRD,86.99,5,E,,488535******7409,UPS,UPS,UPS,94961544039,839948326077,1068321620846,E,86,1116586,,bherchefx@people.com.cn,GLAP466002352817,WQET707712705527,OLSK413209117072,%,%,%,15.98,12.55,28.73,1,1,1,,MMTY,MMTY,MMTY,1,1,1,1,1,1,305286186,809348527,419591500,,,1147745,1809455,Swiffan,Englebert
6999*56*1482,MTR1,42714890,32,59.49,0.075,942320,TMW*CONS*SALECNS,1,5:12:19 PM,13,223364,659 478 7134,VSAL,CF.CANCEL,13621537,3,1,34.92,160.71,120.31,sed justo,vestibulum ante,tincidunt lacus at velit,189.33,147.89,150.88,100,Cassy,Harsant,253-734-7929,180395,3.6,305.72,143.73,157.72,48.99,309.97,144.38,CASH,D.D.,2318461700558418,,7666*80*6604,JENILEE LONGBOTTOM,83014924,UNDA,1788,23731,JENILEE,LONGBOTTOM,16612 Doe Crossing Street,Hialeah,Florida,5612,180004,447808883*8,2679,12:04 AM,3:39 AM,5:36 AM,BCRD,75.81,5,E,,747968******7505,UPS,UPS,UPS,197684044858,805358974925,1792921575508,E,7,1361206,,frojfy@wix.com,AVSB684966518047,YMUO894300986495,NPTS805855798894,$,$,$,20.51,15.96,17.35,1,1,1,,MMTY,MMTY,MMUV,1,1,1,1,1,1,50010634,822744201,41811025,,,1515232,1275448,McIlwraith,Alvis
9824*93*9826,MTR1,14093873,174,80.34,0.674,207018,TMW*CONS*SALECNS,1,9:42:24 PM,13,353932,661 842 2658,VSAL,CF.CANCEL,46731949,1,1,41.69,129.04,124.14,in tempus,duis mattis,gravida sem praesent id,62.01,49.58,190.81,100,Veradis,Ledrun,765-844-3597,180733,7.8,168.31,144.56,115.71,263.74,184,191.85,AMEX,D.D.,2617179995219385,,2173*22*6529,GUNTER SIMES,202070421,UNDA,1713,23486,GUNTER,SIMES,7518 John Wall Plaza,Saint Petersburg,Florida,82858,180646,346045630*2,1141,9:18 AM,10:21 PM,10:41 PM,BCRD,6.74,5,E,,319081******2605,UPS,UPS,UPS,83120488480,534179658781,1660311387357,E,63,1470364,,tpawlatafz@discuz.net,LPAW106383267447,JNWX809287978154,JSPV446971895322,$,%,%,28.77,18.99,21.33,1,1,1,,MMTY,MMUV,ANUA,1,1,1,1,1,1,928472952,419591500,304300884,,,1819471,1217397,Kirtland,Carlyn
4234*27*7054,MTR1,39585977,151,36.89,0.126,418643,TMW*CONS*SALECNS,1,1:52:17 PM,13,510008,102 632 0683,VSAL,CF.CANCEL,28256393,12,1,139.25,37.88,162.1,sapien varius ut blandit,proin risus praesent,in faucibus orci,68.15,141.35,121.39,100,Cortie,Gianninotti,948-437-9463,180535,7.1,341.48,234.49,39.79,378.74,383.36,41.69,AMEX,D.D.,1567493720454171,,7084*24*5117,ANNE VERCRUYSSE,93215390,UNDA,1555,26023,ANNE,VERCRUYSSE,8 5th Crossing,Augusta,Georgia,38731,180240,269981034*2,2995,3:57 AM,6:29 PM,1:23 AM,BCRD,73.3,5,E,,720518******1835,UPS,UPS,UPS,765384974170,74181233476,1167766491130,P,147,1705405,,hhellmoreg0@reverbnation.com,QHNG788207466554,GBDL217897721086,IXTZ177603026701,$,%,$,21.94,29.14,16.82,1,1,1,,MMTY,MMTU,MMUV,1,1,1,1,1,1,694275780,41811025,452212695,,,1533803,1927121,Shrimpton,Anastasia
2334*67*2002,MTR1,29798386,16,82.54,0.892,498215,TMW*CONS*SALECNS,1,1:39:03 AM,13,516450,770 100 4342,VSAL,CF.CANCEL,20326631,1,1,187.77,125.5,68.68,quis odio consequat,proin risus,dolor morbi vel,196.86,45.94,106.57,100,Andria,Cadore,220-948-8708,180293,11.1,194.33,386.32,168.32,108.58,83.74,21.94,AMEX,D.D.,1316657036761790,,8277*57*8782,ROSELIN DAW,799049255,UNDA,2935,26199,ROSELIN,DAW,6243 Corry Park,Tulsa,Oklahoma,23957,180622,795151290*7,2147,10:42 PM,5:34 AM,6:07 PM,AMEX,1.76,5,E,,822715******5869,UPS,UPS,UPS,805604324369,758392465650,1430110306816,E,172,1507701,,malejandreg1@tumblr.com,KHRG308989319742,JVCN022474117837,BPUI677510630974,$,$,%,27.78,17.45,23.1,1,1,1,,MMTY,MMTY,MMTY,1,1,1,1,1,1,434364407,304300884,179750715,,,1809502,1339284,Treweek,Wanda
1676*64*6477,MTR1,18795519,39,66.65,0.698,391647,TMW*CONS*SALECNS,1,2:02:55 PM,13,207268,669 666 9230,VSAL,CF.CANCEL,32895176,4,1,78.19,23.92,25.98,neque libero convallis eget,consequat dui,proin eu,145.71,16.04,165.3,100,Lydie,Grunguer,502-674-2354,180160,3.4,197.38,376.25,152.34,184.13,166.48,183.09,AMEX,D.D.,2017984212716794,,6112*13*3732,TROY TOWSE,997823849,UNDA,1124,24665,TROY,TOWSE,20 Kensington Lane,Saint Cloud,Minnesota,80203,180365,436397903*4,2120,5:03 AM,12:13 AM,12:58 AM,CASH,81.25,5,E,,710304******8416,UPS,UPS,UPS,859342174594,59696474843,1744136865679,P,143,1060170,,battong2@oaic.gov.au,CBLN557837808456,XBQP680052408002,XIJR888459103878,$,$,%,12.97,14.58,10.79,1,1,1,,ANUB,MMTY,MMTY,1,1,1,1,1,1,487938715,452212695,168105396,,,1863381,1941494,Gleadhall,Flory
