transactionID,commissionType,itemNo,listPrice,lineDiscount,CommRate,CommEmplId,CommEmplType,mkupStoreQty,approvalTime,discountType,operatorId,altPhoneNumber,transactionType,transactionSubType,rentalId,discountAmount,discountConversion,CommsaleAmt1,CommsaleAmt2,CommsaleAmt3,description1,description2,description3,markDown1,markDown2,markDown3,commEmplPercentUsed,firstName,lastName,phone,tranDate,taxAmt,svChanged1,svChanged2,svChanged3,longMrkdn1,longMrkdn2,longMrkdn3,type,auditFlag,certNo,voidReason,returnTrans,ccName,r2rReserNo,shipMethod,authTerminalId,shipComment,shipFName,shipLName,shipAddr,shipCity,shipState,shipZip,shipDate,mbaOrderId,handTktNo,tryPointer,timeOut,timeIn,timeDone,attemptType,attemptAmt,acctMethod,authMethod,giftCertControlNum,maskedAcctNo,shipCarrier1,shipCarrier2,shipCarrier3,shipTrackNo1,shipTrackNo2,shipTrackNo3,signMethod,pfPoints,likeTenderOverrideMgrId,pfFriendId,ercptEmail,couponCode1,couponCode2,couponCode3,discountPodType1,discountPodType2,discountPodType3,discountPodAmt1,discountPodAmt2,discountPodAmt3,discountReasonCode1,discountReasonCode2,discountReasonCode3,discountReasonText,promosId1,promosId2,promosId3,inAdditionToMrkdn1,inAdditionToMrkdn2,inAdditionToMrkdn3,discCnvMrkdn1,discCnvMrkdn2,discCnvMrkdn3,reservation1,reservation2,reservation3,advertCode,corpAcctNo,likeTenderOverrideMgrId
8829*12*3268,MTR1,12981823,29,66.7,0.756,712068,TMW*CONS*SALECNS,1,1:21:35 AM,13,637970,774 163 5174,VSAL,CF.CANCEL,36060602,4,1,98.88,21.59,62.07,nam congue,dui maecenas,ante ipsum primis,92.85,13.18,145.82,100,Shannah,Goodyear,309-139-7609,180241,7.7,255.3,146.88,164.52,37.7,212.56,72.82,AMEX,D.D.RETURNED.,2881110099230097,,9507*17*9222,DIANNE GUITTON,426623129,Ground,,23076,DIANNE,GUITTON,1 Main Circle,Inglewood,California,1840,180688,826636103*9,,,12:13 PM,12:34 PM,11:52 PM,CASH,170.21,5,E,,754126******3743,UPS,UPS,UPS,719914901555,102392901940,1814602430920,P,29,,,,LGMZ388518099193,XNTO632700536674,NEOM343902786341,$,$,$,27.16,18.74,29.29,1,1,1,,ANUB,MMUV,MMTY,1,1,1,1,1,1,573241236,302071499,674272471,,,
7918*16*7973,MTR1,30965333,60,92.69,0.123,128112,TMW*CONS*SALECNS,1,9:54:53 PM,13,302912,573 609 1012,VSAL,CF.CANCEL,43815419,14,1,104.33,164.46,148.95,justo etiam pretium,in hac,diam nam tristique,27.9,91.42,126.01,100,Inesita,Roelofsen,500-944-2776,180269,6.6,262.01,292.38,38.53,5.82,178.33,64.23,AMEX,D.D.RETURNED.,2955419687636524,,2217*84*4850,MANOLO THIRWELL,72849455,UNDA,,25818,MANOLO,THIRWELL,17272 Armistice Avenue,Young America,Minnesota,45999,180828,835307740*3,,,7:43 PM,6:14 AM,6:46 PM,CASH,8.29,5,E,,429406******7956,UPS,UPS,UPS,705064830115,82389260028,1943047004763,E,196,,,,HONV817338579958,ADCT029047793141,XGSR539596035082,%,%,$,27.51,26.07,16.33,1,1,1,,MMTY,MMUV,MMTY,1,1,1,1,1,1,365671960,364072018,766281778,,,
4391*11*6733,MTR1,36034273,28,66.74,0.729,684256,TMW*CONS*SALECNS,1,5:18:05 PM,13,836630,847 262 6063,VSAL,CF.CANCEL,33267394,3,1,168.44,165.83,173.14,quis tortor id nulla,nunc commodo placerat,pretium iaculis diam erat,63.86,87.01,92.63,100,Nerissa,Gurge,771-938-0531,180070,8.6,7.89,47.91,22.87,358.97,176.93,37.99,BCRD,D.D.RETURNED.,2053435650053634,,6550*79*8628,MAGDA TUSSAINE,403593280,Ground,,26515,MAGDA,TUSSAINE,011 Amoth Parkway,San Diego,California,34479,180639,187248074*9,,,6:51 AM,3:29 PM,9:24 AM,AMEX,32.16,5,E,,529810******1698,UPS,UPS,UPS,403934928903,547055720467,1831759243650,E,87,,,,ANCM873792747288,RCMD124700201023,YQBO560277580429,$,$,%,10.63,29.51,15.75,1,1,1,,ANUB,MMTY,MMTY,1,1,1,1,1,1,699901614,674272471,651098962,,,
8253*96*2688,MTR1,48611468,80,43.58,0.183,163384,TMW*CONS*SALECNS,1,7:17:46 AM,13,902138,543 774 4675,VSAL,CF.CANCEL,11458222,5,1,88.53,26.91,40.75,nulla mollis,sodales scelerisque mauris,vulputate nonummy,167.16,17.62,199.52,100,Fleur,Buncombe,226-728-0113,180755,4.4,362.05,141.31,77.11,106.11,287.73,193.89,AMEX,D.D.RETURNED.,1383133796685391,,4857*70*2230,MILLARD GOODEN,903014917,UNDA,,26404,MILLARD,GOODEN,0 Summer Ridge Center,Hot Springs National Park,Arkansas,55797,180191,942063578*7,,,2:36 AM,4:17 PM,1:27 AM,AMEX,45.53,5,E,,463555******9387,UPS,UPS,UPS,142780555692,824735597576,1520992476901,P,70,,,,QUWK651354574148,ZPUK082729335268,TJEM524786726613,%,%,%,18.19,14.33,17.83,1,1,1,,MMUV,MMUV,ANUB,1,1,1,1,1,1,16966535,766281778,248201460,,,
9513*42*3869,MTR1,47907453,162,84.51,0.773,241504,TMW*CONS*SALECNS,1,7:21:31 PM,13,247471,449 700 4703,VSAL,CF.CANCEL,18515189,7,1,19.48,115,88.85,vitae mattis,a odio,vivamus vestibulum,162.32,160.73,54.98,100,Damiano,Steinhammer,239-005-5951,180011,6.2,37.24,134.43,172.68,43.99,358.2,191.59,CASH,D.D.RETURNED.,1100012478044182,,8731*49*4957,SALLYANN MC CURLYE,731817486,Ground,,26567,SALLYANN,MC CURLYE,4259 Brickson Park Point,Norwalk,Connecticut,63677,180934,145098167*8,,,3:46 PM,6:11 PM,11:15 PM,CASH,164.1,5,E,,812869******8573,UPS,UPS,UPS,388157029631,904243558740,1942474750618,P,188,,,,TONL206281197930,NPYB174753132600,QYLM054719335379,$,%,$,20.22,16.64,11.37,1,1,1,,MMTY,MMTY,MMTY,1,1,1,1,1,1,51644567,651098962,874548994,,,
6716*77*8508,MTR1,48942182,93,74.03,0.121,351229,TMW*CONS*SALECNS,1,10:09:30 PM,13,608612,584 921 5354,VSAL,CF.CANCEL,35296910,3,1,40.49,50.84,77.2,pellentesque volutpat dui maecenas,vivamus metus,pede justo lacinia,91.04,100.55,10.81,100,Cary,Frew,640-289-1937,180270,2.7,270.32,143.58,71.8,129.8,385.87,15.14,AMEX,D.D.RETURNED.,2513869460778202,,6032*97*3590,ANNIE DELOUCH,23922825,Ground,,26787,ANNIE,DELOUCH,17787 Spaight Lane,Sioux City,Iowa,23062,180206,336803104*7,,,10:43 PM,9:07 PM,6:54 AM,BCRD,126.5,5,E,,800638******9198,UPS,UPS,UPS,954198128125,760928309459,1796403544100,P,16,,,,KUOD226429735453,WNPC743888569753,GHOI360885235625,$,$,%,29.49,10.5,12.39,1,1,1,,MMUV,MMTY,ANUB,1,1,1,1,1,1,287404064,248201460,669229890,,,
2539*55*4508,MTR1,46051363,136,41.73,0.587,377291,TMW*CONS*SALECNS,1,11:04:51 PM,13,633756,727 347 8962,VSAL,CF.CANCEL,37874142,10,1,27.04,61.23,183.88,vivamus vestibulum sagittis sapien,nunc nisl duis,tempus vivamus in felis,56.94,135.67,89.39,100,Nesta,Shann,178-449-4276,180135,1.9,7.5,148.19,121.62,117.08,40.14,116.65,AMEX,D.D.RETURNED.,1455891163749497,,5803*58*1194,KINSLEY TIMPANY,966914873,UNDA,,24573,KINSLEY,TIMPANY,0961 Marcy Park,Denver,Colorado,46192,180223,673648469*1,,,2:34 PM,6:58 PM,4:56 AM,AMEX,182.57,5,E,,808137******3351,UPS,UPS,UPS,497555205340,509818948714,1446257432846,E,80,,,,YHMT457903397161,FXDI647109943305,NMJV563903288343,$,$,$,19.7,25.83,13.52,1,1,1,,MMUV,ANUA,ANUB,1,1,1,1,1,1,540403568,874548994,142324099,,,
5044*37*4602,MTR1,45711114,171,18.42,0.468,979015,TMW*CONS*SALECNS,1,5:10:43 PM,13,118073,400 202 4675,VSAL,CF.CANCEL,18397765,12,1,105.9,31.34,60.4,quis odio,eget elit,ornare imperdiet sapien urna,130.46,28.6,156.94,100,Gipsy,Scrane,222-263-5677,180520,1.6,161.31,43.81,124.04,79.4,338.52,30.14,CASH,D.D.RETURNED.,1716107803584618,,7522*71*6261,ROWAN GERALDI,896419098,UNDA,,26605,ROWAN,GERALDI,05040 Bunker Hill Lane,Lancaster,California,99083,180310,825199679*1,,,12:19 PM,6:55 PM,11:23 PM,CASH,30.84,5,E,,865505******3663,UPS,UPS,UPS,345867904026,347172612906,1710108662162,P,88,,,,IYUJ207361353529,IKSE533357179158,PWOF581328907482,%,%,$,23.75,15.32,24.74,1,1,1,,MMTY,MMTY,ANUB,1,1,1,1,1,1,432568001,669229890,319383921,,,
6261*76*5403,MTR1,45383088,147,11.21,0.859,197276,TMW*CONS*SALECNS,1,11:35:16 PM,13,506191,863 863 3452,VSAL,CF.CANCEL,32730103,2,1,68.06,36.11,112.68,eu orci mauris lacinia,aenean fermentum donec ut,amet nulla,98.7,184.5,111.94,100,Tally,McGarvey,589-665-5514,180237,9.7,264.07,150.94,93.5,120.84,249.5,103.14,BCRD,D.D.RETURNED.,1052253609157314,,5510*69*1185,ROZANNA COTTEREL,167874819,Ground,,26696,ROZANNA,COTTEREL,966 Riverside Street,Riverside,California,19215,180491,269552496*7,,,8:44 AM,5:25 AM,7:35 AM,CASH,182.41,5,E,,403320******8540,UPS,UPS,UPS,352147985566,704649559674,1216789172250,P,154,,,,HXKF623435048330,HJGV379542566929,DOVP203803440017,%,%,%,17.46,27.36,18.78,1,1,1,,MMTY,MMUV,MMTY,1,1,1,1,1,1,318543690,142324099,238012254,,,
9113*10*1175,MTR1,30574069,115,81.83,0.216,407071,TMW*CONS*SALECNS,1,9:50:24 PM,13,880524,448 115 8392,VSAL,CF.CANCEL,15216634,4,1,35.7,73.42,138.63,at turpis donec posuere,accumsan felis ut,in hac,47.09,165.26,105.49,100,Patty,Charlick,164-395-5073,180811,7.5,211.74,125.21,154.25,56.51,189,88.9,AMEX,D.D.RETURNED.,2945975616567217,,9287*70*6517,ABIGAEL SAYES,218286038,Ground,,26109,ABIGAEL,SAYES,77 Esker Plaza,Colorado Springs,Colorado,48926,180478,881906573*9,,,6:29 AM,3:57 PM,10:32 AM,AMEX,126.16,5,E,,843834******4851,UPS,UPS,UPS,553813885199,846773195352,1424043127564,P,150,,,,LEPV655948966155,IOCZ182930799586,YZIB099432302127,%,$,%,27.38,17.13,12.88,1,1,1,,MMTY,MMTY,MMTY,1,1,1,1,1,1,975694778,319383921,386132597,,,
9423*18*3319,MTR1,34137945,95,47.43,0.998,603166,TMW*CONS*SALECNS,1,3:42:17 AM,13,733950,118 302 8308,VSAL,CF.CANCEL,31077634,4,1,144.76,152.8,182.47,a nibh in,non quam,blandit lacinia,50.69,121.75,52.52,100,Vernon,Claibourn,823-164-8377,180754,3.5,293.39,134.88,104.93,347.77,281.28,47.38,CASH,D.D.RETURNED.,1712931969180682,,5470*92*2720,SELBY TENNANT,635701021,UNDA,,23829,SELBY,TENNANT,5801 Stuart Street,Lake Charles,Louisiana,83182,180010,952153604*5,,,5:48 PM,9:20 AM,8:18 AM,AMEX,99.78,5,E,,868502******4977,UPS,UPS,UPS,473938129093,815607257740,1120240407990,P,34,,,,ZFMI800596944732,LMJC245688016415,APSU027659803963,%,%,$,26.08,14.69,25.84,1,1,1,,MMTY,MMTY,MMTY,1,1,1,1,1,1,323727940,238012254,997194471,,,
4856*22*6433,MTR1,40662915,167,2.7,0.439,486457,TMW*CONS*SALECNS,1,3:21:26 AM,13,537996,687 175 9117,VSAL,CF.CANCEL,14784191,4,1,16.63,106.58,167.78,eleifend quam a,eleifend pede libero,semper interdum mauris ullamcorper,33.2,13.55,26.89,100,Berty,Glanders,159-851-5242,180459,3.7,142.49,167.23,67.53,121.24,326.58,68.33,AMEX,D.D.RETURNED.,1255902781608509,,6032*48*6670,TEADOR STOILE,338769370,UNDA,,24196,TEADOR,STOILE,3056 Macpherson Junction,Dallas,Texas,25953,180196,978981607*2,,,4:13 AM,7:31 AM,9:00 AM,AMEX,2.41,5,E,,113018******1583,UPS,UPS,UPS,741846349679,916237029044,1845908027166,E,131,,,,DCLO318891627778,FCLJ500486440899,DPZR044751503552,$,%,%,12.32,26.67,22.88,1,1,1,,ANUB,MMTY,MMUV,1,1,1,1,1,1,47635237,386132597,172212685,,,
4525*59*6497,MTR1,36255390,63,1.77,0.02,937202,TMW*CONS*SALECNS,1,3:45:25 PM,13,213430,832 972 2016,VSAL,CF.CANCEL,15149547,14,1,52.12,131.01,54,in lacus,porttitor id,venenatis lacinia,48.82,81.14,150.45,100,Bertie,Date,398-698-0262,180699,9,72.85,328.27,107.06,238.45,157.01,167.26,BCRD,D.D.RETURNED.,1243757320881702,,1795*45*8261,SIBYL WADIE,14784454,UNDA,,26189,SIBYL,WADIE,4228 Tomscot Drive,Huntsville,Alabama,4176,180109,693524542*6,,,4:52 PM,5:57 AM,3:43 PM,AMEX,57.77,5,E,,602777******9943,UPS,UPS,UPS,139954439676,999623570174,1894746075326,E,77,,,,ISBY133559732651,WIBD229958109742,YHGK992875814730,$,$,%,26.75,23.39,29.83,1,1,1,,MMTY,ANUB,MMTY,1,1,1,1,1,1,9137230,997194471,429692183,,,
7680*17*5284,MTR1,14512220,91,76.95,0.187,947348,TMW*CONS*SALECNS,1,10:37:21 PM,13,258870,679 999 0944,VSAL,CF.CANCEL,49292080,8,1,71.13,189.09,130.37,tempus semper,ultrices posuere cubilia curae,convallis eget eleifend luctus,17.69,175.74,195.62,100,Joycelin,Brantl,437-204-1733,180559,1.6,333.95,29.14,152.18,83.85,278.41,26.79,AMEX,D.D.RETURNED.,2628629370092241,,6904*60*3658,TABBIE SEAMER,741464641,Ground,,25391,TABBIE,SEAMER,422 Saint Paul Trail,Dayton,Ohio,61682,180204,765860364*2,,,9:53 AM,4:40 PM,8:13 AM,BCRD,41.78,5,E,,433999******1676,UPS,UPS,UPS,988373190254,271323313376,1569082030126,P,143,,,,YEXB823189665065,NDTI627693746095,YAUC915903824073,$,$,%,23.96,18.99,16.46,1,1,1,,ANUB,MMTY,MMTY,1,1,1,1,1,1,197126144,172212685,117982799,,,
3638*13*3742,MTR1,13793618,95,5.3,0.031,397383,TMW*CONS*SALECNS,1,1:50:22 PM,13,157406,531 221 0157,VSAL,CF.CANCEL,34458314,9,1,104.34,128.93,164.59,nam ultrices libero,volutpat erat quisque erat,mauris lacinia sapien,28.51,150.89,110.55,100,Theresa,Abrahamsson,145-195-3534,180629,10.2,374.74,307.82,157.88,331.39,195.55,151.84,CASH,D.D.RETURNED.,1313266043681271,,7614*43*7875,BIDDY BOURGAIZE,234261025,UNDA,,26883,BIDDY,BOURGAIZE,8544 Stuart Hill,Reno,Nevada,5887,180792,685146569*4,,,9:37 AM,8:44 PM,9:34 AM,AMEX,98.71,5,E,,567116******5213,UPS,UPS,UPS,996161335022,88481593376,1831898374298,P,101,,,,FQRU927688023257,BLFM744487943371,OSMH156933516652,$,$,%,11.03,12.36,23.96,1,1,1,,MMTY,MMTY,ANUB,1,1,1,1,1,1,702670534,429692183,378615172,,,
5390*33*1134,MTR1,39931805,189,2.2,0.081,379674,TMW*CONS*SALECNS,1,5:10:15 PM,13,663926,426 167 9104,VSAL,CF.CANCEL,33592085,8,1,146.12,85.67,42.17,ante vel,rhoncus mauris enim leo,sed nisl nunc rhoncus,122.15,165.43,31.88,100,Dannie,Hoys,439-652-9265,180147,3.7,217.56,46.12,44.46,289.9,265.79,43.42,BCRD,D.D.RETURNED.,1885234164083277,,6314*74*5441,BERTI FORTE,771559878,UNDA,,23746,BERTI,FORTE,740 Lunder Park,Riverside,California,55137,180662,451131200*2,,,4:16 AM,9:54 PM,8:55 PM,BCRD,175.17,5,E,,402510******3324,UPS,UPS,UPS,912421163929,4577534416,1425908622737,P,73,,,,FCWT671261139634,XHBN717481655631,MUAX542319011699,%,$,%,25.03,13.3,18.12,1,1,1,,MMTY,MMUV,MMTY,1,1,1,1,1,1,308032244,117982799,525562910,,,
6021*17*2853,MTR1,29804046,31,85.16,0.035,330174,TMW*CONS*SALECNS,1,12:12:23 PM,13,669771,675 885 1468,VSAL,CF.CANCEL,21907048,9,1,111.77,69.33,46.19,enim lorem,mi pede malesuada in,eu interdum eu tincidunt,103.2,84.96,24.9,100,Ciro,Karadzas,637-648-3668,180160,5,162.01,375.4,60.66,330.79,110.8,155.27,CASH,D.D.RETURNED.,1399940975846850,,1500*88*1703,MACKENZIE GRAHLMANS,90141556,UNDA,,25426,MACKENZIE,GRAHLMANS,3 6th Way,Chicago,Illinois,49423,180673,626250506*2,,,9:02 PM,10:32 PM,8:59 AM,BCRD,50.76,5,E,,190701******1293,UPS,UPS,UPS,234995378477,898966320867,1978820548961,P,124,,,,VHQY579772568751,KGWJ682427042730,CNBV038126954604,%,%,$,25.22,27.95,24.74,1,1,1,,MMTY,ANUB,ANUB,1,1,1,1,1,1,19641071,378615172,543880740,,,
2995*54*3689,MTR1,17353558,42,44.41,0.214,277331,TMW*CONS*SALECNS,1,1:49:58 AM,13,808659,937 116 3428,VSAL,CF.CANCEL,18825565,12,1,189.6,187.61,47.18,phasellus id sapien in,morbi vestibulum velit id,volutpat quam,11.2,119.65,18.71,100,Fulvia,McDougall,497-399-6039,180369,11.3,188.82,78.35,138.18,310.24,131.19,111.21,CASH,D.D.RETURNED.,2151806614621389,,1396*97*6048,DESMOND MCCANN,303543272,UNDA,,26923,DESMOND,MCCANN,70 Anhalt Crossing,Lakewood,Washington,94535,180635,894871394*2,,,6:45 PM,1:30 PM,6:05 PM,AMEX,74.3,5,E,,716787******1443,UPS,UPS,UPS,530894386262,260751328528,1931812573576,E,199,,,,QILG660577773662,HOBK259544500359,KGOE852199076879,$,$,$,27.81,17.4,13.3,1,1,1,,ANUB,MMTY,MMTY,1,1,1,1,1,1,651584265,525562910,175219070,,,
4175*35*4496,MTR1,13317355,68,52.06,0.987,601183,TMW*CONS*SALECNS,1,7:30:06 PM,13,337885,521 968 8954,VSAL,CF.CANCEL,42824496,15,1,49.54,56.71,61.38,at velit vivamus,sed ante vivamus,ultrices aliquet maecenas leo,199.88,96,150.99,100,Ange,Housegoe,542-806-9968,180002,2.5,183.13,313.93,32.77,103.56,330.84,109.17,AMEX,D.D.RETURNED.,2568933774580880,,1708*23*4944,MARGA SCALLAN,294503121,UNDA,,25082,MARGA,SCALLAN,929 Katie Center,Philadelphia,Pennsylvania,21216,180295,457724378*3,,,10:28 AM,9:12 AM,1:10 PM,AMEX,165.94,5,E,,250459******7171,UPS,UPS,UPS,1270998559,513399207303,1292648420234,E,100,,,,WEGY308520674503,WYTD251125460321,EQYZ246345734145,%,%,$,27.98,21.88,26.04,1,1,1,,MMTU,ANUA,ANUB,1,1,1,1,1,1,61953099,543880740,814873141,,,
5026*71*6437,MTR1,47076036,108,75.39,0.283,287058,TMW*CONS*SALECNS,1,7:23:33 PM,13,889399,623 408 7755,VSAL,CF.CANCEL,36544752,15,1,47.84,185.46,185.06,eget vulputate ut,ac est lacinia,in imperdiet,127.81,85.7,129.54,100,Simonette,Tuite,585-748-3968,180800,8.5,386.57,307.89,174.33,54.6,227.14,121.21,AMEX,D.D.RETURNED.,1167835147575058,,8464*40*7373,BERTY DO,159528459,UNDA,,23108,BERTY,DO,9 Bay Terrace,San Jose,California,36802,180237,799486594*4,,,9:31 AM,3:25 PM,4:25 AM,BCRD,97.61,5,E,,262434******4000,UPS,UPS,UPS,693059410851,19838216727,1436603189914,E,112,,,,MNLP580749632999,BDWH637874270225,QDBO720463282959,%,%,%,18.71,24.81,18.81,1,1,1,,ANUB,ANUB,ANUB,1,1,1,1,1,1,62500702,175219070,394143477,,,
8826*65*4029,MTR1,33499157,107,31.2,0.204,434651,TMW*CONS*SALECNS,1,2:33:45 PM,13,128013,984 828 5780,VSAL,CF.CANCEL,48994485,8,1,190.33,83.2,74.18,id massa,pede malesuada in,etiam justo etiam pretium,189.08,51.1,75.2,100,Hildagard,Itzkovwitch,535-546-9530,180910,10.5,42.3,338.67,69.97,251.79,165.22,183.8,BCRD,D.D.RETURNED.,2108954463104090,,1324*85*1957,MARTIN KELSTON,116265471,Ground,,24634,MARTIN,KELSTON,57 Novick Plaza,Bryan,Texas,78029,180956,696982259*3,,,2:51 AM,10:02 AM,7:09 AM,AMEX,90.59,5,E,,709664******3232,UPS,UPS,UPS,431642510145,7083428936,1913233484330,P,7,,,,VZSB038756943899,WIJS021499110357,LMGF165962328336,$,%,%,27.89,14.67,17.81,1,1,1,,MMTY,MMTU,MMTY,1,1,1,1,1,1,497824851,814873141,214597332,,,
5719*29*2341,MTR1,30220230,111,29.69,0.493,573650,TMW*CONS*SALECNS,1,10:52:01 AM,13,558053,708 450 1310,VSAL,CF.CANCEL,18998394,3,1,132.61,98.94,160.66,maecenas leo odio condimentum,pellentesque ultrices mattis,cubilia curae,105,80.05,92.06,100,Jud,Jankiewicz,965-913-0505,180626,3.6,41.19,48.04,110.09,242.27,63.16,74.09,BCRD,D.D.RETURNED.,2760707114436728,,6958*70*7062,QUINTANA GADDESBY,903972205,UNDA,,24894,QUINTANA,GADDESBY,56155 Graedel Point,Saint Louis,Missouri,23043,180321,236063662*2,,,2:30 PM,8:13 AM,2:40 PM,BCRD,146.63,5,E,,951667******9770,UPS,UPS,UPS,969102925583,108619352134,1063528655317,E,27,,,,WYTZ633858799941,OIPA772911274531,DHNF205631209029,%,%,%,26.88,11.76,16.76,1,1,1,,MMUV,MMTY,MMTY,1,1,1,1,1,1,299275555,394143477,536779082,,,
8478*14*8678,MTR1,13195846,44,32.13,0.284,162721,TMW*CONS*SALECNS,1,6:55:49 AM,13,535749,671 693 3749,VSAL,CF.CANCEL,15044793,1,1,81.95,20.39,36.27,feugiat et eros vestibulum,consequat varius,vel ipsum praesent,20.83,34.62,14.57,100,Colin,Setch,551-789-2904,180810,5.5,277.8,287.8,62.65,290.34,62.22,184.68,AMEX,D.D.RETURNED.,2887404211649939,,2252*95*4152,DARON STANNETT,270149269,UNDA,,25636,DARON,STANNETT,545 Forster Hill,Beaufort,South Carolina,7274,180688,952185017*9,,,6:38 PM,12:09 AM,10:31 PM,CASH,27.57,5,E,,688136******7102,UPS,UPS,UPS,320927475552,270967739137,1622674491608,E,59,,,,TESJ335452764425,XYOM806172990134,WKPJ179261229709,$,%,$,23.09,23.44,19.44,1,1,1,,MMTY,ANUB,ANUB,1,1,1,1,1,1,913681331,214597332,216422629,,,
4836*96*4168,MTR1,39525213,192,5.06,0.418,270883,TMW*CONS*SALECNS,1,12:00:08 PM,13,373556,449 774 5648,VSAL,CF.CANCEL,31709978,10,1,27.08,42.2,185.32,volutpat quam,risus semper porta volutpat,sapien in sapien iaculis,129.93,28.61,68.13,100,Adriena,Yellop,971-069-1320,180675,4.2,16.8,312.36,129.59,368.17,282.61,16.21,AMEX,D.D.RETURNED.,2224865371057008,,5950*32*1321,KARLEE KEETING,589521135,UNDA,,26215,KARLEE,KEETING,21 Mockingbird Parkway,Bellevue,Washington,58854,180610,763918642*6,,,8:44 PM,2:01 PM,12:37 AM,CASH,60.88,5,E,,389124******4458,UPS,UPS,UPS,542920686690,566171460239,1759354608870,E,31,,,,WIYN998667845380,PLSH111236565614,GNZV409728281470,$,$,$,14.22,21.4,15.69,1,1,1,,ANUB,ANUB,MMTY,1,1,1,1,1,1,885569820,536779082,995297331,,,
8388*31*2733,MTR1,49888572,129,32.68,0.298,857724,TMW*CONS*SALECNS,1,7:37:51 AM,13,451749,660 738 2743,VSAL,CF.CANCEL,10577747,11,1,112.05,82.76,57.3,odio in,ac neque duis,augue luctus tincidunt nulla,162.61,199.08,141.37,100,Bellina,Bavridge,725-892-0617,180794,10.1,170.38,392.42,114.95,243.17,117.09,81.84,CASH,D.D.RETURNED.,2662168815473041,,6081*35*5475,KERRILL YEPISKOV,155164461,Ground,,24580,KERRILL,YEPISKOV,86 Goodland Crossing,Helena,Montana,66191,180953,404517971*8,,,11:03 PM,7:24 AM,8:25 AM,AMEX,116.91,5,E,,979583******2263,UPS,UPS,UPS,44235633808,206370116764,1272530615877,P,42,,,,KVDI816544436019,CSQZ140641419507,APVR881772200496,%,%,$,17.37,10.75,14.5,1,1,1,,MMTY,ANUA,MMTU,1,1,1,1,1,1,30377140,216422629,442220687,,,
4447*55*2876,MTR1,38849994,97,95.76,0.462,573932,TMW*CONS*SALECNS,1,2:20:03 PM,13,604860,665 820 4852,VSAL,CF.CANCEL,47714178,3,1,13.55,54.33,20.99,eget nunc donec quis,purus sit amet nulla,vel nulla eget,62.24,197.25,11.35,100,Rivi,Baggiani,653-205-1161,180985,6.2,315.77,350.31,27.9,170.19,280.34,138.11,AMEX,D.D.RETURNED.,2518921352294614,,5794*45*7658,CORIE DAHL,498430033,Ground,,25901,CORIE,DAHL,16575 Village Park,Corpus Christi,Texas,84939,180262,562195682*6,,,5:57 AM,1:53 PM,2:56 AM,CASH,167.9,5,E,,127830******1835,UPS,UPS,UPS,741449698658,907856823589,1702454689490,P,153,,,,PVKU779774515050,UMAY289155007362,YBTM714180616562,$,$,%,19.35,15.69,21.02,1,1,1,,ANUA,MMTY,MMTY,1,1,1,1,1,1,933442683,995297331,122818482,,,
2526*23*2574,MTR1,31419358,98,97.48,0.082,491561,TMW*CONS*SALECNS,1,6:18:36 PM,13,538274,253 485 6071,VSAL,CF.CANCEL,30578305,8,1,88.84,41.58,125.76,ultrices posuere cubilia curae,nisi nam ultrices libero,ultrices phasellus id sapien,61.76,110.16,73.08,100,Cornie,Teece,502-091-6922,180577,9.7,360.4,385.69,110.02,155.83,34.83,42.04,AMEX,D.D.RETURNED.,1602316457028359,,8874*36*5480,PEARLE ESGATE,13907766,Ground,,26200,PEARLE,ESGATE,0 Valley Edge Circle,Huntsville,Alabama,52595,180806,663519858*2,,,2:06 PM,3:27 PM,9:55 PM,AMEX,149.48,5,E,,699030******4357,UPS,UPS,UPS,448148442506,395124702091,1544923859406,P,46,,,,LXMH828907524248,FDJP834201836315,QBMR789637554409,$,%,$,11.66,23.2,14.23,1,1,1,,ANUB,MMTY,MMTY,1,1,1,1,1,1,96793503,442220687,225914310,,,
8483*50*9155,MTR1,19601629,151,54.7,0.388,335207,TMW*CONS*SALECNS,1,10:30:40 PM,13,461905,320 124 7984,VSAL,CF.CANCEL,45578833,7,1,131.19,41.52,191.95,nam nulla,ut mauris,dictumst maecenas,10.54,75.88,33.69,100,Chalmers,Aldridge,807-895-9173,180008,10.2,90.96,145.3,74.03,308.64,194.7,19.39,AMEX,D.D.RETURNED.,1865213116816567,,3874*35*3280,DARA GALLAGER,598174705,Ground,,23368,DARA,GALLAGER,23197 Derek Avenue,Van Nuys,California,39076,180108,139879785*4,,,5:54 AM,7:38 PM,2:25 AM,AMEX,156.29,5,E,,139872******1125,UPS,UPS,UPS,457701226978,415568672968,1975868351121,E,37,,,,PKOZ679489708174,HKUV669731443891,QXYK468626897860,$,%,%,23.76,17.85,26.33,1,1,1,,MMTY,ANUB,MMTY,1,1,1,1,1,1,554903941,122818482,377414499,,,
